,PlayKey,time,event,x,y,dir,dis,o,s,PlayerKey,GameKey,PlayKeyID,dist_x,dist_y,true_dist,turn,turn_agg,true_speed,dir_o_diff,45_turn,180_turn,cumsum_45,cumsum_180
124,26624-1-1,12.4,line_set,84.39,29.77,266.39,0.0,181.6,0.01,26624,1,1,0.0,0.0,0.0,-5.230000000000018,-26.889999999999986,0.0,84.78999999999999,0,0,5,1
125,26624-1-1,12.5,line_set,84.38,29.77,261.69,0.0,181.72,0.01,26624,1,1,-0.010000000000005116,0.0,0.010000000000005116,-4.699999999999989,-25.720000000000027,0.0008000000000004093,79.97,0,0,5,1
126,26624-1-1,12.6,line_set,84.38,29.77,258.4,0.0,181.83,0.01,26624,1,1,0.0,0.0,0.0,-3.2900000000000205,-23.590000000000032,0.0,76.56999999999996,0,0,5,1
127,26624-1-1,12.7,line_set,84.38,29.77,255.94,0.0,181.93,0.01,26624,1,1,0.0,0.0,0.0,-2.4599999999999795,-20.78000000000003,0.0,74.00999999999999,0,0,5,1
128,26624-1-1,12.8,line_set,84.38,29.77,253.84,0.0,182.02,0.01,26624,1,1,0.0,0.0,0.0,-2.0999999999999943,-17.78,0.0,71.82,0,0,5,1
129,26624-1-1,12.9,line_set,84.38,29.77,252.34,0.0,182.11,0.01,26624,1,1,0.0,0.0,0.0,-1.5,-14.049999999999983,0.0,70.22999999999999,0,0,5,1
130,26624-1-1,13.0,line_set,84.38,29.77,250.76,0.0,182.22,0.01,26624,1,1,0.0,0.0,0.0,-1.5800000000000125,-10.930000000000007,0.0,68.53999999999999,0,0,5,1
131,26624-1-1,13.1,line_set,84.38,29.77,248.48,0.0,182.36,0.01,26624,1,1,0.0,0.0,0.0,-2.280000000000001,-9.919999999999987,0.0,66.11999999999998,0,0,5,1
132,26624-1-1,13.2,line_set,84.38,29.77,245.54,0.0,182.52,0.01,26624,1,1,0.0,0.0,0.0,-2.9399999999999977,-10.400000000000006,0.0,63.01999999999998,0,0,5,1
133,26624-1-1,13.3,line_set,84.38,29.77,242.78,0.0,182.7,0.01,26624,1,1,0.0,0.0,0.0,-2.759999999999991,-11.060000000000002,0.0,60.08000000000001,0,0,5,1
134,26624-1-1,13.4,line_set,84.37,29.77,240.89,0.0,182.89,0.01,26624,1,1,-0.009999999999990905,0.0,0.009999999999990905,-1.8900000000000148,-11.450000000000017,0.0007462686567157392,58.0,0,0,5,1
135,26624-1-1,13.5,line_set,84.37,29.77,238.95,0.0,183.08,0.02,26624,1,1,0.0,0.0,0.0,-1.9399999999999977,-11.810000000000002,0.0,55.869999999999976,0,0,5,1
136,26624-1-1,13.6,line_set,84.37,29.77,237.01,0.0,183.28,0.02,26624,1,1,0.0,0.0,0.0,-1.9399999999999977,-11.469999999999999,0.0,53.72999999999999,0,0,5,1
137,26624-1-1,13.7,line_set,84.37,29.77,234.41,0.0,183.5,0.02,26624,1,1,0.0,0.0,0.0,-2.5999999999999943,-11.129999999999995,0.0,50.91,0,0,5,1
138,26624-1-1,13.8,line_set,84.37,29.77,230.55,0.0,183.74,0.02,26624,1,1,0.0,0.0,0.0,-3.859999999999985,-12.22999999999999,0.0,46.81,0,0,5,1
139,26624-1-1,13.9,line_set,84.37,29.77,225.62,0.0,184.01,0.02,26624,1,1,0.0,0.0,0.0,-4.930000000000007,-15.269999999999982,0.0,41.610000000000014,0,0,5,1
140,26624-1-1,14.0,line_set,84.36,29.77,220.06,0.0,184.3,0.02,26624,1,1,-0.010000000000005116,0.0,0.010000000000005116,-5.560000000000002,-18.889999999999986,0.0007142857142860797,35.75999999999999,0,0,5,1
141,26624-1-1,14.1,line_set,84.36,29.76,214.28,0.0,184.6,0.02,26624,1,1,0.0,-0.00999999999999801,0.00999999999999801,-5.780000000000001,-22.72999999999999,0.0007092198581558873,29.680000000000007,0,0,5,1
142,26624-1-1,14.2,line_set,84.36,29.76,208.54,0.0,184.92,0.02,26624,1,1,0.0,0.0,0.0,-5.740000000000009,-25.870000000000005,0.0,23.620000000000005,0,0,5,1
143,26624-1-1,14.3,line_set,84.36,29.76,202.48,0.0,185.23,0.02,26624,1,1,0.0,0.0,0.0,-6.060000000000002,-28.07000000000002,0.0,17.25,0,0,5,1
144,26624-1-1,14.4,line_set,84.36,29.76,196.14,0.0,185.55,0.02,26624,1,1,0.0,0.0,0.0,-6.340000000000003,-29.480000000000018,0.0,10.589999999999975,0,0,5,1
145,26624-1-1,14.5,line_set,84.36,29.75,189.48,0.0,185.88,0.02,26624,1,1,0.0,-0.010000000000001563,0.010000000000001563,-6.659999999999997,-30.580000000000013,0.0006896551724139009,3.5999999999999943,0,0,5,1
146,26624-1-1,14.6,line_set,84.36,29.75,183.58,0.0,186.22,0.02,26624,1,1,0.0,0.0,0.0,-5.899999999999977,-30.69999999999999,0.0,-2.6399999999999864,0,0,5,1
147,26624-1-1,14.7,line_set,84.36,29.75,177.81,0.0,186.58,0.02,26624,1,1,0.0,0.0,0.0,-5.77000000000001,-30.72999999999999,0.0,-8.77000000000001,0,0,5,1
148,26624-1-1,14.8,line_set,84.36,29.74,171.92,0.0,186.92,0.02,26624,1,1,0.0,-0.010000000000001563,0.010000000000001563,-5.890000000000015,-30.560000000000002,0.0006756756756757813,-15.0,0,0,5,1
149,26624-1-1,14.9,line_set,84.36,29.74,165.66,0.0,187.23,0.02,26624,1,1,0.0,0.0,0.0,-6.259999999999991,-30.47999999999999,0.0,-21.569999999999993,0,0,5,1
150,26624-1-1,15.0,line_set,84.36,29.74,157.83,0.0,187.51,0.02,26624,1,1,0.0,0.0,0.0,-7.829999999999984,-31.649999999999977,0.0,-29.67999999999998,0,0,5,1
151,26624-1-1,15.1,line_set,84.36,29.74,147.45,0.0,187.74,0.02,26624,1,1,0.0,0.0,0.0,-10.380000000000024,-36.130000000000024,0.0,-40.29000000000002,0,0,5,1
152,26624-1-1,15.2,line_set,84.36,29.74,135.17,0.0,187.91,0.02,26624,1,1,0.0,0.0,0.0,-12.280000000000001,-42.640000000000015,0.0,-52.74000000000001,0,0,5,1
153,26624-1-1,15.3,line_set,84.36,29.73,122.96,0.0,188.01,0.02,26624,1,1,0.0,-0.00999999999999801,0.00999999999999801,-12.209999999999994,-48.959999999999994,0.0006535947712417,-65.05,0,0,5,1
154,26624-1-1,15.4,line_set,84.36,29.73,112.73,0.0,188.04,0.03,26624,1,1,0.0,0.0,0.0,-10.22999999999999,-52.92999999999999,0.0,-75.30999999999999,0,0,5,1
155,26624-1-1,15.5,line_set,84.37,29.73,102.65,0.0,187.99,0.04,26624,1,1,0.010000000000005116,0.0,0.010000000000005116,-10.079999999999998,-55.18000000000001,0.0006451612903229107,-85.34,0,0,5,1
156,26624-1-1,15.6,line_set,84.37,29.73,95.82,0.0,187.89,0.12,26624,1,1,0.0,0.0,0.0,-6.8300000000000125,-51.629999999999995,0.0,-92.07,0,0,5,1
157,26624-1-1,15.7,line_set,84.37,29.73,94.81,0.0,187.75,0.33,26624,1,1,0.0,0.0,0.0,-1.009999999999991,-40.359999999999985,0.0,-92.94,0,0,5,1
158,26624-1-1,15.8,line_set,84.37,29.73,94.9,0.0,187.6,0.6,26624,1,1,0.0,0.0,0.0,0.09000000000000341,-28.059999999999988,0.0,-92.69999999999999,0,0,5,1
159,26624-1-1,15.9,line_set,84.38,29.73,95.04,0.0,187.5,0.85,26624,1,1,0.009999999999990905,0.0,0.009999999999990905,0.14000000000000057,-17.689999999999998,0.0006289308176094908,-92.46,0,0,5,1
160,26624-1-1,16.0,line_set,84.38,29.73,95.2,0.0,187.85,1.07,26624,1,1,0.0,0.0,0.0,0.1599999999999966,-7.450000000000003,0.0,-92.64999999999999,0,0,5,1
161,26624-1-1,16.1,line_set,84.39,29.74,95.04,0.01,189.03,1.27,26624,1,1,0.010000000000005116,0.00999999999999801,0.014142135623733162,-0.1599999999999966,-0.7799999999999869,0.0008783935170020598,-93.99,0,0,5,1
162,26624-1-1,16.2,ball_snap,84.39,29.74,94.89,0.01,191.09,1.46,26624,1,1,0.0,0.0,0.0,-0.15000000000000568,0.0799999999999983,0.0,-96.2,0,0,5,1
163,26624-1-1,16.3,ball_snap,84.4,29.74,94.54,0.01,193.77,1.65,26624,1,1,0.010000000000005116,0.0,0.010000000000005116,-0.3499999999999943,-0.35999999999999943,0.0006134969325156512,-99.23,0,0,5,1
164,26624-1-1,16.4,ball_snap,84.43,29.74,94.14,0.03,196.86,1.84,26624,1,1,0.030000000000001137,0.0,0.030000000000001137,-0.4000000000000057,-0.9000000000000057,0.0018292682926829963,-102.72000000000001,0,0,5,1
165,26624-1-1,16.5,ball_snap,84.58,29.73,93.86,0.15,200.37,2.03,26624,1,1,0.14999999999999147,-0.00999999999999801,0.15033296378372044,-0.28000000000000114,-1.3400000000000034,0.009111088714164875,-106.51,0,0,5,1
166,26624-1-1,16.6,ball_snap,84.95,29.7,93.79,0.37,204.4,2.2,26624,1,1,0.37000000000000455,-0.030000000000001137,0.3712142238654163,-0.06999999999999318,-1.25,0.022362302642494957,-110.61,0,0,5,1
167,26624-1-1,16.7,ball_snap,85.43,29.65,93.91,0.48,208.64,2.36,26624,1,1,0.480000000000004,-0.05000000000000071,0.4825971404805502,0.11999999999999034,-0.980000000000004,0.028898032364104802,-114.72999999999999,0,0,5,1
168,26624-1-1,16.8,ball_snap,85.89,29.6,94.02,0.46,212.76,2.5,26624,1,1,0.45999999999999375,-0.04999999999999716,0.4627094120503645,0.10999999999999943,-0.5200000000000102,0.02754222690775979,-118.74,0,0,5,1
169,26624-1-1,16.9,ball_snap,86.28,29.56,94.1,0.39,216.66,2.63,26624,1,1,0.39000000000000057,-0.0400000000000027,0.39204591567825403,0.0799999999999983,-0.04000000000000625,0.02319798317622805,-122.56,0,0,5,1
170,26624-1-1,17.0,ball_snap,86.64,29.53,94.27,0.36,220.6,2.74,26624,1,1,0.35999999999999943,-0.029999999999997584,0.3612478373637681,0.1700000000000017,0.4099999999999966,0.021249872786104004,-126.33,0,0,5,1
171,26624-1-1,17.1,ball_snap,86.98,29.51,94.6,0.34,224.35,2.83,26624,1,1,0.3400000000000034,-0.019999999999999574,0.34058772731853143,0.3299999999999983,0.8099999999999881,0.019917410954300083,-129.75,0,0,5,1
172,26624-1-1,17.2,ball_snap,87.32,29.5,94.97,0.34,227.73,2.9,26624,1,1,0.3399999999999892,-0.010000000000001563,0.3401470270338882,0.37000000000000455,1.0600000000000023,0.019775989943830712,-132.76,0,0,5,1
173,26624-1-1,17.3,ball_snap,87.68,29.49,95.32,0.36,229.94,2.94,26624,1,1,0.36000000000001364,-0.010000000000001563,0.3601388621073958,0.3499999999999943,1.2999999999999972,0.020817275266323456,-134.62,0,0,5,1
174,26624-1-1,17.4,ball_snap,88.02,29.49,95.68,0.35,231.0,2.9,26624,1,1,0.3399999999999892,0.0,0.3399999999999892,0.36000000000001364,1.5800000000000125,0.019540229885056853,-135.32,0,0,5,1
175,26624-1-1,17.5,ball_snap,88.33,29.47,96.18,0.31,231.21,2.72,26624,1,1,0.3100000000000023,-0.019999999999999574,0.31064449134018357,0.5,1.9100000000000108,0.017751113790867634,-135.03,0,0,5,1
176,26624-1-1,17.6,ball_snap,88.6,29.44,96.76,0.28,230.98,2.48,26624,1,1,0.269999999999996,-0.029999999999997584,0.2716615541441183,0.5799999999999983,2.160000000000011,0.015435315576370357,-134.21999999999997,0,0,5,1
177,26624-1-1,17.7,ball_snap,88.87,29.42,97.29,0.26,230.2,2.24,26624,1,1,0.27000000000001023,-0.019999999999999574,0.27073972741362784,0.5300000000000011,2.3200000000000074,0.015296029797380104,-132.90999999999997,0,0,5,1
178,26624-1-1,17.8,ball_snap,89.11,29.4,97.91,0.24,228.92,2.03,26624,1,1,0.23999999999999488,-0.020000000000003126,0.24083189157584106,0.6199999999999903,2.5900000000000034,0.013529881549204554,-131.01,0,0,5,1
179,26624-1-1,17.9,ball_snap,89.31,29.37,99.01,0.21,227.66,1.84,26624,1,1,0.20000000000000284,-0.029999999999997584,0.20223748416156928,1.1000000000000085,3.3299999999999983,0.011298183472713368,-128.64999999999998,0,0,5,1
180,26624-1-1,18.0,ball_snap,89.48,29.33,100.59,0.17,226.76,1.67,26624,1,1,0.1700000000000017,-0.0400000000000027,0.1746424919657321,1.5799999999999983,4.409999999999997,0.009702360664762894,-126.16999999999999,0,0,5,1
181,26624-1-1,18.1,ball_snap,89.6,29.28,102.96,0.13,226.22,1.5,26624,1,1,0.11999999999999034,-0.04999999999999716,0.12999999999998998,2.3699999999999903,6.199999999999989,0.007182320441988396,-123.26,0,0,5,1
182,26624-1-1,18.2,ball_snap,89.7,29.24,105.66,0.11,225.71,1.33,26624,1,1,0.10000000000000853,-0.0400000000000027,0.107703296142699,2.700000000000003,8.36999999999999,0.005917763524324121,-120.05000000000001,0,0,5,1
183,26624-1-1,18.3,ball_snap,89.77,29.21,109.33,0.08,225.35,1.16,26624,1,1,0.06999999999999318,-0.029999999999997584,0.07615773105863186,3.6700000000000017,11.420000000000002,0.00416162464801267,-116.02,0,0,5,1
184,26624-1-1,18.4,ball_snap,89.82,29.17,113.16,0.07,224.53,1.01,26624,1,1,0.04999999999999716,-0.03999999999999915,0.06403124237432574,3.8299999999999983,14.149999999999991,0.0034799588246916167,-111.37,0,0,5,1
185,26624-1-1,18.5,ball_snap,89.86,29.12,117.54,0.06,223.92,0.88,26624,1,1,0.04000000000000625,-0.05000000000000071,0.06403124237433296,4.38000000000001,16.950000000000003,0.0034611482364504302,-106.37999999999998,0,0,5,1
186,26624-1-1,18.6,ball_snap,89.88,29.09,123.52,0.04,223.26,0.77,26624,1,1,0.01999999999999602,-0.030000000000001137,0.036055512754638634,5.97999999999999,20.560000000000002,0.0019384684276687436,-99.74,0,0,5,1
187,26624-1-1,18.7,ball_snap,89.9,29.06,130.43,0.04,222.34,0.67,26624,1,1,0.020000000000010232,-0.030000000000001137,0.03605551275464652,6.910000000000011,24.77000000000001,0.0019281022863447336,-91.91,0,0,5,1
188,26624-1-1,18.8,ball_snap,89.91,29.02,136.31,0.04,221.36,0.61,26624,1,1,0.009999999999990905,-0.03999999999999915,0.04123105625617357,5.8799999999999955,26.980000000000004,0.0021931412902219984,-85.05000000000001,0,0,5,1
189,26624-1-1,18.9,ball_snap,89.94,28.96,141.14,0.07,219.57,0.55,26624,1,1,0.030000000000001137,-0.05999999999999872,0.06708203932499306,4.829999999999984,27.97999999999999,0.003549314249999633,-78.43,0,0,5,1
190,26624-1-1,19.0,ball_snap,89.96,28.89,143.76,0.07,216.11,0.51,26624,1,1,0.01999999999999602,-0.07000000000000028,0.07280109889280437,2.6200000000000045,26.219999999999985,0.0038316367838318087,-72.35000000000002,0,0,5,1
191,26624-1-1,19.1,ball_snap,89.98,28.85,144.36,0.05,210.62,0.48,26624,1,1,0.020000000000010232,-0.03999999999999915,0.044721359549999604,0.6000000000000227,20.840000000000018,0.002341432437172754,-66.25999999999999,0,0,5,1
192,26624-1-1,19.2,ball_snap,90.0,28.79,143.19,0.06,203.48,0.46,26624,1,1,0.01999999999999602,-0.060000000000002274,0.06324555320336848,-1.170000000000016,12.759999999999991,0.0032940392293421086,-60.28999999999999,0,0,5,1
193,26624-1-1,19.3,ball_snap,90.0,28.75,139.92,0.04,194.64,0.45,26624,1,1,0.0,-0.03999999999999915,0.03999999999999915,-3.2700000000000102,3.609999999999985,0.0020725388601035826,-54.72,0,0,5,1
194,26624-1-1,19.4,ball_snap,90.01,28.71,135.24,0.04,183.55,0.46,26624,1,1,0.010000000000005116,-0.03999999999999915,0.04123105625617702,-4.679999999999978,-5.899999999999977,0.002125312178153455,-48.31,0,0,5,1
195,26624-1-1,19.5,ball_snap,90.02,28.65,130.59,0.06,170.29,0.47,26624,1,1,0.009999999999990905,-0.060000000000002274,0.06082762530298294,-4.650000000000006,-13.169999999999987,0.0031193654001529713,-39.69999999999999,0,0,5,1
196,26624-1-1,19.6,pass_forward,90.03,28.61,125.06,0.04,156.0,0.49,26624,1,1,0.010000000000005116,-0.03999999999999915,0.04123105625617702,-5.530000000000001,-19.30000000000001,0.002103625319192705,-30.939999999999998,0,0,5,1
197,26624-1-1,19.7,pass_forward,90.07,28.58,119.11,0.05,142.25,0.52,26624,1,1,0.03999999999999204,-0.030000000000001137,0.04999999999999431,-5.950000000000003,-24.08,0.002538071065989559,-23.14,0,0,5,1
198,26624-1-1,19.8,pass_forward,90.1,28.55,113.77,0.04,130.55,0.54,26624,1,1,0.030000000000001137,-0.029999999999997584,0.042426406871191945,-5.340000000000003,-26.14999999999999,0.002142747821777371,-16.780000000000015,0,0,5,1
199,26624-1-1,19.9,pass_forward,90.15,28.54,108.8,0.05,121.43,0.57,26624,1,1,0.05000000000001137,-0.010000000000001563,0.050990195135939304,-4.969999999999999,-26.440000000000012,0.0025623213636150406,-12.63000000000001,0,0,5,1
200,26624-1-1,20.0,pass_forward,90.21,28.54,106.03,0.06,114.76,0.61,26624,1,1,0.05999999999998806,0.0,0.05999999999998806,-2.769999999999996,-24.560000000000002,0.0029999999999994033,-8.730000000000004,0,0,5,1
201,26624-1-1,20.1,pass_forward,90.26,28.55,103.24,0.06,110.05,0.65,26624,1,1,0.05000000000001137,0.010000000000001563,0.050990195135939304,-2.7900000000000063,-21.820000000000007,0.0025368256286536963,-6.810000000000002,0,0,5,1
202,26624-1-1,20.2,pass_forward,90.34,28.55,101.82,0.08,107.09,0.69,26624,1,1,0.0799999999999983,0.0,0.0799999999999983,-1.4200000000000017,-17.290000000000006,0.003960396039603876,-5.27000000000001,0,0,5,1
203,26624-1-1,20.3,pass_forward,90.44,28.54,100.32,0.1,106.82,0.73,26624,1,1,0.09999999999999432,-0.010000000000001563,0.1004987562112034,-1.5,-13.450000000000003,0.004950677645872088,-6.5,0,0,5,1
204,26624-1-1,20.4,pass_forward,90.53,28.54,98.54,0.09,108.63,0.75,26624,1,1,0.09000000000000341,0.0,0.09000000000000341,-1.779999999999987,-10.259999999999991,0.00441176470588252,-10.08999999999999,0,0,5,1
205,26624-1-1,20.5,pass_forward,90.63,28.55,97.67,0.1,112.09,0.77,26624,1,1,0.09999999999999432,0.010000000000001563,0.1004987562112034,-0.8700000000000045,-8.36,0.00490237835176602,-14.420000000000002,0,0,5,1
206,26624-1-1,20.6,pass_forward,90.72,28.56,98.1,0.1,116.5,0.77,26624,1,1,0.09000000000000341,0.00999999999999801,0.09055385138137734,0.4299999999999926,-5.140000000000001,0.004395818028222201,-18.400000000000006,0,0,5,1
207,26624-1-1,20.7,pass_forward,90.83,28.57,99.36,0.1,121.32,0.77,26624,1,1,0.10999999999999943,0.010000000000001563,0.11045361017187218,1.2600000000000051,-2.4599999999999937,0.005335923196708801,-21.959999999999994,0,0,5,1
208,26624-1-1,20.8,pass_forward,90.93,28.56,101.48,0.11,126.15,0.76,26624,1,1,0.10000000000000853,-0.010000000000001563,0.10049875621121754,2.1200000000000045,1.1600000000000108,0.004831670971693151,-24.67,0,0,5,1
209,26624-1-1,20.9,pass_forward,91.03,28.55,104.65,0.1,130.51,0.74,26624,1,1,0.09999999999999432,-0.00999999999999801,0.10049875621120305,3.1700000000000017,6.109999999999999,0.004808552928765696,-25.859999999999985,0,0,5,1
210,26624-1-1,21.0,pass_forward,91.13,28.53,108.41,0.1,134.11,0.72,26624,1,1,0.09999999999999432,-0.019999999999999574,0.10198039027185005,3.759999999999991,10.739999999999995,0.004856209060564288,-25.700000000000017,0,0,5,1
211,26624-1-1,21.1,pass_forward,91.22,28.5,112.67,0.09,137.0,0.68,26624,1,1,0.09000000000000341,-0.030000000000001137,0.09486832980505497,4.260000000000005,14.570000000000007,0.004496129374647154,-24.33,0,0,5,1
212,26624-1-1,21.2,pass_forward,91.29,28.48,118.01,0.08,139.0,0.63,26624,1,1,0.07000000000000739,-0.019999999999999574,0.07280109889281217,5.340000000000003,18.650000000000006,0.003434014098717555,-20.989999999999995,0,0,5,1
213,26624-1-1,21.3,pass_forward,91.35,28.45,124.74,0.06,140.05,0.6,26624,1,1,0.05999999999998806,-0.030000000000001137,0.06708203932498352,6.72999999999999,23.25999999999999,0.00314939151760486,-15.310000000000016,0,0,5,1
214,26624-1-1,21.4,pass_forward,91.4,28.43,133.27,0.06,140.28,0.57,26624,1,1,0.05000000000001137,-0.019999999999999574,0.05385164807135544,8.530000000000015,28.620000000000005,0.0025164321528670765,-7.009999999999991,0,0,5,1
215,26624-1-1,21.5,pass_forward,91.44,28.38,142.61,0.06,139.77,0.56,26624,1,1,0.03999999999999204,-0.05000000000000071,0.06403124237432407,9.340000000000003,34.20000000000002,0.0029781973197360034,2.8400000000000034,0,0,5,1
216,26624-1-1,21.6,pass_forward,91.47,28.33,152.11,0.06,138.45,0.57,26624,1,1,0.030000000000001137,-0.05000000000000071,0.0583095189484542,9.5,39.44000000000001,0.0026995147661321387,13.660000000000025,0,0,5,1
217,26624-1-1,21.7,pass_arrived,91.49,28.27,161.33,0.06,136.26,0.57,26624,1,1,0.01999999999999602,-0.05999999999999872,0.06324555320336511,9.219999999999999,43.32000000000001,0.00291454162227489,25.07000000000002,0,0,5,1
218,26624-1-1,21.8,pass_arrived,91.49,28.2,169.7,0.06,133.4,0.59,26624,1,1,0.0,-0.07000000000000028,0.07000000000000028,8.369999999999976,44.959999999999994,0.0032110091743119394,36.29999999999998,0,0,5,1
219,26624-1-1,21.9,pass_arrived,91.49,28.14,176.96,0.06,130.17,0.61,26624,1,1,0.0,-0.05999999999999872,0.05999999999999872,7.260000000000019,43.69,0.002739726027397202,46.79000000000002,0,0,5,1
220,26624-1-1,22.0,pass_arrived,91.47,28.08,182.85,0.07,126.82,0.65,26624,1,1,-0.01999999999999602,-0.060000000000002274,0.06324555320336848,5.889999999999986,40.23999999999998,0.0028747978728803857,56.03,0,0,5,1
221,26624-1-1,22.1,pass_arrived,91.44,28.01,187.81,0.08,123.44,0.69,26624,1,1,-0.030000000000001137,-0.06999999999999673,0.07615773105863653,4.960000000000008,35.69999999999999,0.0034460511791238246,64.37,0,0,5,1
222,26624-1-1,22.2,pass_arrived,91.41,27.93,191.14,0.08,120.36,0.74,26624,1,1,-0.030000000000001137,-0.08000000000000185,0.08544003745317744,3.329999999999984,29.809999999999974,0.0038486503357287134,70.77999999999999,0,0,5,1
223,26624-1-1,22.3,pass_arrived,91.37,27.85,193.58,0.09,117.63,0.79,26624,1,1,-0.03999999999999204,-0.0799999999999983,0.08944271909998651,2.440000000000026,23.880000000000024,0.004010884264573386,75.95000000000002,0,0,5,1
224,26624-1-1,22.4,pass_outcome_incomplete,91.34,27.76,195.89,0.1,115.46,0.82,26624,1,1,-0.030000000000001137,-0.08999999999999986,0.09486832980505161,2.309999999999974,18.92999999999998,0.004235193294868375,80.42999999999999,0,0,5,1
225,26624-1-1,22.5,pass_outcome_incomplete,91.3,27.67,197.85,0.1,113.81,0.85,26624,1,1,-0.04000000000000625,-0.08999999999999986,0.09848857801796346,1.960000000000008,15.0,0.004377270134131709,84.03999999999999,0,0,5,1
226,26624-1-1,22.6,pass_outcome_incomplete,91.26,27.59,199.34,0.09,112.61,0.87,26624,1,1,-0.03999999999999204,-0.08000000000000185,0.08944271909998967,1.490000000000009,11.530000000000001,0.00395764243805264,86.73,0,0,5,1
227,26624-1-1,22.7,pass_outcome_incomplete,91.22,27.51,200.02,0.09,112.02,0.89,26624,1,1,-0.04000000000000625,-0.0799999999999983,0.08944271909999287,0.6800000000000068,8.880000000000024,0.003940207889867527,88.00000000000001,0,0,5,1
228,26624-1-1,22.8,pass_outcome_incomplete,91.19,27.42,200.21,0.09,112.3,0.92,26624,1,1,-0.030000000000001137,-0.08999999999999986,0.09486832980505161,0.18999999999999773,6.6299999999999955,0.004160891658116298,87.91000000000001,0,0,5,1
229,26624-1-1,22.9,pass_outcome_incomplete,91.16,27.34,199.63,0.09,113.41,0.94,26624,1,1,-0.030000000000001137,-0.08000000000000185,0.08544003745317744,-0.5800000000000125,3.740000000000009,0.003731006002322159,86.22,0,0,5,1
230,26624-1-1,23.0,pass_outcome_incomplete,91.12,27.24,199.3,0.1,115.12,0.96,26624,1,1,-0.03999999999999204,-0.10000000000000142,0.10770329614268845,-0.3299999999999841,1.450000000000017,0.004682752006203846,84.18,0,0,5,1
231,26624-1-1,23.1,pass_outcome_incomplete,91.09,27.14,198.57,0.1,117.04,0.97,26624,1,1,-0.030000000000001137,-0.09999999999999787,0.10440306508910378,-0.7300000000000182,-0.7700000000000102,0.00451961320732051,81.52999999999999,0,0,5,1
232,26624-1-1,23.2,pass_outcome_incomplete,91.07,27.04,197.81,0.1,119.18,0.98,26624,1,1,-0.020000000000010232,-0.10000000000000142,0.1019803902718591,-0.7599999999999909,-2.210000000000008,0.004395706477235306,78.63,0,0,5,1
